Date,Event Type,Asset,Message,SMP,Price Spike (>$200),Max SMP After Event,Max SMP Growth from Event,Max SMP Date,Max SMP Minutes from Event,Min SMP After Event,Min SMP Reduction from Event,Min SMP Date,Min SMP Minutes from Event,Avg SMP before Event,Avg SMP After Event,Total AB Demand (MW),AB Total Intertie Trade (MW),AB - BC Intertie (MW),AB - MT Intertie (MW),AB - SK Intertie (MW)
2017-08-30 21:57:00,offline,Battle 4,Battle River 4 off line.,20.46,NO,23.52,14.956011730205265,2017-08-30 22:00:00,3.0,18.39,10.117302052785925,2017-08-30 23:50:00,113.0,20.481388888888866,19.636944444444424,10046.0,8.0,-44.0,53.0,0.0
2017-08-31 20:04:00,online,Keephills 1,Keephills 1 on line.,20.43,NO,25.19,23.29906999510525,2017-08-31 21:12:00,68.0,18.39,9.985315712187958,2017-08-31 22:47:00,163.0,21.108055555555495,20.53261111111112,9945.0,44.0,80.0,-35.0,0.0
2017-09-01 11:28:00,online,Keephills 2,Keephills 2 on line,27.77,NO,27.77,0.0,2017-09-01 11:28:00,0.0,19.71,29.02412675549153,2017-09-01 13:14:00,106.0,28.65822222222215,21.49022222222224,9976.0,657.0,407.0,250.0,0.0
2017-09-01 21:42:00,offline,Sundance 1,Sundance 1 off line.,19.71,NO,19.71,0.0,2017-09-01 21:42:00,0.0,18.29,7.204464738711325,2017-09-01 22:47:00,65.0,19.348000000000017,18.57638888888885,9555.0,297.0,344.0,-49.0,0.0
2017-09-02 13:37:00,offline,line 1,Sheerness 1 off line.,27.77,NO,27.77,0.0,2017-09-02 13:37:00,0.0,23.64,14.872164205977667,2017-09-02 14:01:00,24.0,23.93622222222223,27.117444444444512,9708.0,727.0,569.0,155.0,0.0
2017-09-03 00:40:00,online,Sheerness 1,Sheerness #1 on line.,18.28,NO,20.39,11.542669584245079,2017-09-03 03:39:00,179.0,15.41,15.700218818380751,2017-09-03 01:05:00,25.0,19.642555555555557,17.439111111111124,8776.0,625.0,690.0,-66.0,0.0
2017-09-03 12:47:00,offline,line 2,Sheerness 2 off line.,35.01,NO,40.0,14.253070551271074,2017-09-03 13:13:00,26.0,27.77,20.679805769780057,2017-09-03 15:38:00,171.0,24.90061111111111,35.12261111111103,9392.0,371.0,293.0,79.0,0.0
2017-09-03 20:10:00,online,Sundance 1,Sundance 1 on line.,18.29,NO,25.9,41.607435757244396,2017-09-03 21:54:00,104.0,18.29,0.0,2017-09-03 20:10:00,0.0,21.585555555555523,21.89555555555556,9288.0,344.0,198.0,145.0,0.0
2017-09-04 00:16:00,online,line 2,Sheerness 2 on line.,20.43,NO,20.43,0.0,2017-09-04 00:16:00,0.0,18.39,9.985315712187958,2017-09-04 01:28:00,72.0,23.210055555555588,18.793499999999966,8608.0,669.0,728.0,-59.0,0.0
2017-09-05 02:13:00,online,Sundance 3,Sundance 3 on line,17.51,NO,17.51,0.0,2017-09-05 02:13:00,0.0,15.43,11.878926327812689,2017-09-05 03:25:00,72.0,18.130500000000065,15.84305555555552,8312.0,642.0,609.0,32.0,0.0
2017-09-06 03:42:00,offline,Sundance 6,Sundance 6 off line,15.41,NO,18.51,20.116807268007797,2017-09-06 06:34:00,172.0,15.41,0.0,2017-09-06 03:42:00,0.0,15.409999999999988,17.53494444444444,8272.0,421.0,376.0,45.0,0.0
2017-09-08 21:50:00,offline,Sheerness 1,Sheerness #1 Offline.,20.42,NO,20.42,0.0,2017-09-08 21:50:00,0.0,18.39,9.941234084231155,2017-09-08 22:30:00,40.0,20.426222222222176,19.374444444444475,9683.0,103.0,14.0,113.0,-25.0
2017-09-09 09:54:00,online,Sundance 6,Sundance #6 online.,20.43,NO,27.01,32.20753793441018,2017-09-09 10:29:00,35.0,20.42,0.04894762604013003,2017-09-09 11:08:00,74.0,18.916277777777758,21.8512777777778,9091.0,91.0,11.0,80.0,0.0
2017-09-09 12:00:00,online,Sheerness 1,Sheerness #1 online.,20.42,NO,20.42,0.0,2017-09-09 12:00:00,0.0,15.41,24.534769833496572,2017-09-09 14:55:00,175.0,21.854000000000028,18.955444444444524,9579.0,3.0,-10.0,12.0,0.0
2017-09-09 16:42:00,offline,Genesee 2,Genesee #2 offline.,15.41,NO,18.29,18.689162881245934,2017-09-09 16:45:00,3.0,15.41,0.0,2017-09-09 16:42:00,0.0,16.570833333333297,16.61405555555553,9567.0,25.0,8.0,18.0,0.0
2017-09-09 18:32:00,online,Genesee 2,Genesee #2 online.,16.4,NO,16.4,0.0,2017-09-09 18:32:00,0.0,15.08,8.048780487804875,2017-09-09 19:45:00,73.0,16.570055555555573,15.35816666666661,9376.0,148.0,87.0,61.0,0.0
2017-09-10 02:01:00,online,Battleriver 3,Battleriver #3 online.,13.48,NO,13.48,0.0,2017-09-10 02:01:00,0.0,13.12,2.670623145400597,2017-09-10 03:09:00,68.0,13.798000000000014,13.309999999999961,8347.0,348.0,358.0,-9.0,0.0
2017-09-10 02:08:00,offline,Battleriver 3,Battleriver #3 offline.,13.48,NO,13.48,0.0,2017-09-10 02:08:00,0.0,13.12,2.670623145400597,2017-09-10 03:09:00,61.0,13.72294444444446,13.303999999999963,8347.0,348.0,358.0,-9.0,0.0
2017-09-10 04:17:00,online,Battleriver 3,Battleriver #3 online.,13.12,NO,13.48,2.743902439024404,2017-09-10 04:34:00,17.0,8.22,37.34756097560975,2017-09-10 07:00:00,163.0,13.343999999999967,12.779222222222176,8228.0,353.0,345.0,11.0,0.0
2017-09-11 13:00:00,offline,Genesee 1,Genesee #1 Offline,18.5,NO,20.43,10.432432432432437,2017-09-11 13:14:00,14.0,18.5,0.0,2017-09-11 13:00:00,0.0,18.35538888888887,20.16244444444441,10000.0,75.0,81.0,-7.0,0.0
2017-09-11 22:47:00,offline,Battle 3,Battle River 3 offline,18.5,NO,18.5,0.0,2017-09-11 22:47:00,0.0,18.28,1.1891891891891881,2017-09-11 23:47:00,60.0,24.92822222222222,18.358611111111074,9095.0,424.0,361.0,61.0,0.0
2017-09-12 01:03:00,online,Battle 3,Battle River 3 on line.,18.39,NO,18.39,0.0,2017-09-12 01:03:00,0.0,18.28,0.5981511691136476,2017-09-12 03:17:00,134.0,18.617500000000078,18.32744444444449,8253.0,476.0,330.0,3.0,137.0
2017-09-12 01:04:00,offline,Genesee 2,Genesee 2 off line.,18.39,NO,18.39,0.0,2017-09-12 01:04:00,0.0,18.28,0.5981511691136476,2017-09-12 03:17:00,133.0,18.6062222222223,18.32683333333338,8253.0,476.0,330.0,3.0,137.0
2017-09-12 02:31:00,online,Genesee 1,Genesee 1 on line.,18.29,NO,18.29,0.0,2017-09-12 02:31:00,0.0,15.41,15.746309458720608,2017-09-12 04:45:00,134.0,18.338722222222188,17.54911111111109,8159.0,531.0,395.0,-10.0,147.0
2017-09-13 00:30:00,offline,Battle 3,Battle River 3 off line.,18.39,NO,18.5,0.5981511691136365,2017-09-13 01:08:00,38.0,18.29,0.5437737901033302,2017-09-13 01:58:00,88.0,18.303444444444402,18.34683333333333,8257.0,334.0,199.0,-10.0,147.0
2017-09-13 21:22:00,offline,Keephills 1,Keephills #1 Offline,20.43,NO,20.43,0.0,2017-09-13 21:22:00,0.0,18.39,9.985315712187958,2017-09-13 22:52:00,90.0,19.52405555555556,19.240222222222215,9194.0,194.0,6.0,37.0,147.0
2017-09-14 00:46:00,online,Genesee 2,Genesee #2 Online.,18.5,NO,18.5,0.0,2017-09-14 00:46:00,0.0,18.28,1.1891891891891881,2017-09-14 02:11:00,85.0,18.983277777777772,18.33505555555555,8256.0,137.0,77.0,-87.0,147.0
2017-09-15 22:02:00,offline,Sundance 3,Sundance 3 off line,20.43,NO,26.25,28.487518355359764,2017-09-15 23:03:00,61.0,18.51,9.39794419970631,2017-09-16 00:07:00,125.0,20.92644444444441,20.648722222222258,8783.0,186.0,17.0,25.0,147.0
2017-09-16 09:53:00,online,Keephills 1,Keephills #1 Online,20.43,NO,20.43,0.0,2017-09-16 09:53:00,0.0,18.39,9.985315712187958,2017-09-16 11:49:00,116.0,18.935611111111093,18.80588888888884,8811.0,148.0,-7.0,30.0,125.0
2017-09-17 11:50:00,offline,Keephills 3,Keephills #3 offline.,18.29,NO,18.5,1.1481683980317126,2017-09-17 14:32:00,162.0,18.29,0.0,2017-09-17 11:50:00,0.0,18.19849999999997,18.36988888888888,8671.0,-1.0,-4.0,3.0,0.0
2017-09-18 11:46:00,online,Sundance 3,Sundance #3 Online,27.8,NO,27.8,0.0,2017-09-18 11:46:00,0.0,22.75,18.16546762589928,2017-09-18 14:40:00,174.0,27.95772222222228,26.63872222222225,9468.0,235.0,154.0,9.0,75.0
2017-09-19 10:01:00,maintenance,AESO,The AESO is doing planned maintenance today at 10:10am MST for approximately 30 minutes. ADaMS will not be available during this duration. Once complete  ADaMS users will need to close and reopen a new browser to access ADaMS.,18.51,NO,18.51,0.0,2017-09-19 10:01:00,0.0,18.29,1.1885467314964981,2017-09-19 11:00:00,59.0,18.4865000000001,18.415999999999972,9386.0,119.0,-18.0,-9.0,145.0
2017-09-19 13:52:00,maintenance,AESO,The AESO is doing planned maintenance today at 2:00pm MST for approximately 20 minutes. ADaMS will not be available during the duration of this maintenance.,18.39,NO,18.6,1.1419249592169667,2017-09-19 15:44:00,112.0,18.39,0.0,2017-09-19 13:52:00,0.0,18.38333333333331,18.42727777777777,9373.0,-53.0,-7.0,-46.0,0.0
2017-09-21 05:51:00,offline,Sundance 5,Sundance #5 Offline.,18.5,NO,20.9,12.972972972972974,2017-09-21 07:11:00,80.0,18.5,0.0,2017-09-21 05:51:00,0.0,17.38616666666669,20.297444444444466,8301.0,92.0,98.0,-4.0,0.0
2017-09-21 20:46:00,offline,Sundance 6,Sundance 6 off line.,27.79,NO,27.79,0.0,2017-09-21 20:46:00,0.0,22.24,19.971212666426773,2017-09-21 23:00:00,134.0,24.429944444444466,25.81299999999993,9558.0,99.0,9.0,91.0,0.0
2017-09-24 14:37:00,online,Sundance 5,Sundance 5 online,23.25,NO,27.39,17.806451612903217,2017-09-24 15:15:00,38.0,23.25,0.0,2017-09-24 14:37:00,0.0,22.84694444444439,26.516000000000012,8931.0,149.0,18.0,-16.0,147.0
2017-09-25 09:28:00,other,Path 83,Path 83 removed from service.,27.77,YES,529.0,1804.9333813467772,2017-09-25 11:30:00,122.0,27.77,0.0,2017-09-25 09:28:00,0.0,23.641611111111146,114.13322222222229,9368.0,67.0,-24.0,-5.0,99.0
2017-09-25 09:30:00,other,service 1201L,1201L removed from service.,27.77,YES,529.0,1804.9333813467772,2017-09-25 11:30:00,120.0,27.77,0.0,2017-09-25 09:30:00,0.0,23.723277777777817,114.27766666666672,9368.0,67.0,-24.0,-5.0,99.0
2017-09-25 17:43:00,online,Sundance 6,Sundance 6 on line.,27.77,NO,27.77,0.0,2017-09-25 17:43:00,0.0,20.42,26.467410875045005,2017-09-25 17:53:00,10.0,31.65288888888894,21.270777777777727,9616.0,-4.0,19.0,0.0,-17.0
2017-09-26 03:00:00,online,Battle 4,Battle River 4 online.,15.41,NO,18.29,18.689162881245934,2017-09-26 05:58:00,178.0,15.41,0.0,2017-09-26 03:00:00,0.0,15.633777777777764,15.96816666666672,7885.0,140.0,-7.0,0.0,147.0
2017-09-26 11:53:00,offline,Keephills 2,Keephills 2 off line,27.77,YES,999.99,3500.972272236226,2017-09-26 13:25:00,92.0,27.77,0.0,2017-09-26 11:53:00,0.0,21.62683333333329,317.93655555555483,9420.0,132.0,-13.0,0.0,147.0
2017-09-26 13:26:00,other,AESO,AESO has declared EEA1.,999.99,YES,999.99,0.0,2017-09-26 13:26:00,0.0,18.39,98.1609816098161,2017-09-26 16:15:00,169.0,42.62894444444446,299.74388888888694,9457.0,130.0,17.0,0.0,114.0
2017-09-26 14:11:00,other,AESO 0,AESO has declared EEA 0.,999.99,YES,999.99,0.0,2017-09-26 14:11:00,0.0,18.39,98.1609816098161,2017-09-26 16:15:00,124.0,287.5171666666666,55.0455555555558,9340.0,165.0,18.0,0.0,147.0
2017-09-26 15:05:00,maintenance,AESO,The AESO is doing planned system maintenance today at 3:10pm MDT. There are no system impacts  but connections to ADaMS may be interrupted. If your connection is lost you can immediately log back in.,27.77,NO,27.77,0.0,2017-09-26 15:05:00,0.0,18.39,33.77745768815268,2017-09-26 16:15:00,70.0,317.9365555555546,22.991111111111053,9390.0,130.0,-15.0,0.0,147.0
2017-09-27 20:01:00,online,Battle 3,Battle River 3 online.,22.0,NO,22.0,0.0,2017-09-27 20:01:00,0.0,18.29,16.86363636363637,2017-09-27 22:32:00,151.0,23.139111111111056,19.84383333333335,9485.0,151.0,3.0,0.0,147.0
2017-09-27 23:56:00,offline,Battle 4,Battle River 4 off line.,18.29,NO,18.29,0.0,2017-09-27 23:56:00,0.0,18.2,0.49207217058502284,2017-09-28 02:16:00,140.0,18.817277777777743,18.265444444444423,8364.0,171.0,26.0,0.0,147.0
2017-09-29 02:03:00,offline,Battle 3,Battle River #3 offline.,14.33,NO,14.33,0.0,2017-09-29 02:03:00,0.0,13.44,6.210746685275648,2017-09-29 03:00:00,57.0,15.98538888888882,13.561444444444462,7884.0,162.0,17.0,0.0,145.0
2017-09-29 03:03:00,online,Keephills 2,Keephills #2 online.,13.48,NO,15.4,14.243323442136502,2017-09-29 06:02:00,179.0,13.48,0.0,2017-09-29 03:03:00,0.0,15.125500000000013,13.500111111111126,7806.0,57.0,6.0,0.0,52.0
2017-09-29 08:35:00,offline,Path 1,Path 1 out of service.,18.28,NO,18.5,1.2035010940919078,2017-09-29 08:51:00,16.0,18.07,1.148796498905913,2017-09-29 11:13:00,158.0,15.44066666666669,18.40944444444444,8976.0,124.0,-14.0,0.0,138.0
2017-09-29 09:34:00,online,Path 1,Path 1 in service.,18.39,NO,18.5,0.5981511691136365,2017-09-29 10:01:00,27.0,18.07,1.7400761283306143,2017-09-29 11:13:00,99.0,16.704555555555544,18.402722222222184,9117.0,129.0,-18.0,0.0,147.0
2017-09-29 10:03:00,online,Sundance 6,Sundance 6 on line,18.5,NO,18.5,0.0,2017-09-29 10:03:00,0.0,18.07,2.324324324324323,2017-09-29 11:13:00,70.0,17.185888888888847,18.401499999999974,9213.0,143.0,-4.0,0.0,147.0
2017-10-01 17:56:00,offline,Sundance 1,Sundance #1 off line.,15.41,NO,18.29,18.689162881245934,2017-10-01 19:26:00,90.0,15.41,0.0,2017-10-01 17:56:00,0.0,14.95966666666666,16.81022222222223,9214.0,-26.0,1.0,0.0,-29.0
2017-10-02 03:20:00,offline,Battle 5,Battle River #5 offline.,13.48,NO,15.41,14.317507418397613,2017-10-02 06:05:00,165.0,13.48,0.0,2017-10-02 03:20:00,0.0,13.480000000000016,13.651444444444445,7926.0,10.0,11.0,0.0,0.0
2017-10-02 07:31:00,offline,Path 1,Path 1 out of service.,18.07,NO,18.28,1.1621472053126691,2017-10-02 07:33:00,2.0,15.65,13.3923630326508,2017-10-02 08:54:00,83.0,14.45822222222224,17.391222222222268,9133.0,-24.0,-24.0,0.0,0.0
2017-10-02 07:35:00,offline,Path 2,Path 2 out of service.,18.28,NO,18.28,0.0,2017-10-02 07:35:00,0.0,15.65,14.387308533916855,2017-10-02 08:54:00,79.0,14.562555555555582,17.3935555555556,9133.0,-24.0,-24.0,0.0,0.0
2017-10-02 08:12:00,online,Battle 3,Battle River 3 on line.,16.32,NO,18.29,12.07107843137254,2017-10-02 10:38:00,146.0,15.65,4.105392156862742,2017-10-02 08:54:00,42.0,15.220222222222265,17.724444444444455,9102.0,0.0,0.0,0.0,0.0
2017-10-02 10:37:00,offline,line 2,Sheerness 2 off line.,18.28,NO,20.42,11.706783369803064,2017-10-02 11:22:00,45.0,18.28,0.0,2017-10-02 10:37:00,0.0,17.3935555555556,19.484055555555578,9206.0,0.0,0.0,0.0,0.0
2017-10-02 14:48:00,online,Path 1,Path 1 in service.,18.39,NO,20.42,11.038607939097345,2017-10-02 15:53:00,65.0,18.39,0.0,2017-10-02 14:48:00,0.0,19.207333333333295,19.690277777777823,9216.0,2.0,2.0,0.0,0.0
2017-10-02 14:49:00,online,Path 1,Path 1 in service.,18.39,NO,20.42,11.038607939097345,2017-10-02 15:53:00,64.0,18.39,0.0,2017-10-02 14:49:00,0.0,19.19605555555552,19.7015555555556,9216.0,2.0,2.0,0.0,0.0
2017-10-02 15:23:00,other,Path 2,Path 2 return to service.,18.39,NO,20.42,11.038607939097345,2017-10-02 15:53:00,30.0,18.39,0.0,2017-10-02 15:23:00,0.0,18.81261111111109,20.085000000000043,9213.0,-27.0,-26.0,0.0,0.0
2017-10-02 15:50:00,offline,Path 1,Path 1 out of service.,18.51,NO,20.42,10.318746623446785,2017-10-02 15:53:00,3.0,18.39,0.6482982171799101,2017-10-02 18:48:00,178.0,18.50944444444443,20.248888888888942,9213.0,-27.0,-26.0,0.0,0.0
2017-10-02 21:12:00,online,Battle 5,Battle River #5 Online.,18.29,NO,20.42,11.645708037178792,2017-10-02 21:13:00,1.0,15.45,15.527610716238382,2017-10-03 00:08:00,176.0,20.62883333333335,17.849944444444436,8983.0,147.0,0.0,0.0,147.0
2017-10-03 02:36:00,online,Sheerness 2,Sheerness #2 Online,15.41,NO,18.24,18.364698247890978,2017-10-03 03:45:00,69.0,15.41,0.0,2017-10-03 02:36:00,0.0,15.628499999999994,16.08572222222222,7839.0,100.0,0.0,0.0,100.0
2017-10-03 22:23:00,offline,Battle 3,Battle River #3 Offline.,18.29,NO,18.29,0.0,2017-10-03 22:23:00,0.0,18.28,0.054674685620548225,2017-10-04 00:02:00,99.0,19.21327777777776,18.285500000000063,8580.0,147.0,0.0,0.0,147.0
2017-10-04 18:03:00,online,Sundance 1,Sundance #1 online.,20.42,NO,20.43,0.048971596474034484,2017-10-04 19:16:00,73.0,20.42,0.0,2017-10-04 18:03:00,0.0,20.426388888888862,20.425777777777725,9034.0,147.0,0.0,0.0,147.0
2017-10-05 02:13:00,offline,Battle 5,Battle River #5 Offline.,18.39,NO,18.39,0.0,2017-10-05 02:13:00,0.0,18.39,0.0,2017-10-05 02:13:00,0.0,18.320555555555526,18.38999999999998,7835.0,100.0,0.0,0.0,100.0
2017-10-05 06:52:00,online,Battle 5,Battle River #5 on line.,20.42,NO,20.43,0.048971596474034484,2017-10-05 07:10:00,18.0,18.5,9.402546523016653,2017-10-05 07:56:00,64.0,18.64977777777781,19.090000000000035,8581.0,147.0,0.0,0.0,147.0
2017-10-06 16:48:00,online,Path 1,Path 1 back in service.,15.41,NO,15.41,0.0,2017-10-06 16:48:00,0.0,13.75,10.772225827384819,2017-10-06 18:33:00,105.0,17.905944444444426,15.02844444444444,9267.0,146.0,1.0,0.0,147.0
2017-10-06 17:26:00,online,Path 83,Path 83 back in service.,15.41,NO,15.41,0.0,2017-10-06 17:26:00,0.0,13.75,10.772225827384819,2017-10-06 18:33:00,67.0,17.27683333333329,15.028444444444409,9196.0,121.0,-33.0,6.0,147.0
2017-10-07 14:17:00,offline,Sundance 5,Sundance 5 off line.,15.41,NO,16.44,6.68397144711228,2017-10-07 17:09:00,172.0,15.41,0.0,2017-10-07 14:17:00,0.0,16.94133333333327,15.595944444444445,8973.0,110.0,-36.0,46.0,100.0
2017-10-09 22:19:00,offline,Sundance 6,Sundance 6 offline.,20.42,NO,20.42,0.0,2017-10-09 22:19:00,0.0,15.41,24.534769833496572,2017-10-09 23:56:00,97.0,18.6135,17.084499999999966,8767.0,282.0,125.0,9.0,147.0
2017-10-10 13:33:00,online,Sundance 5,Sundance 5 online.,27.77,NO,27.77,0.0,2017-10-10 13:33:00,0.0,20.43,26.431400792221826,2017-10-10 16:10:00,157.0,25.149833333333326,25.983777777777778,9555.0,0.0,-284.0,136.0,147.0
2017-10-13 08:30:00,online,Sundance 6,Sundance 6 online,26.11,NO,26.11,0.0,2017-10-13 08:30:00,0.0,20.43,21.754117196476443,2017-10-13 11:02:00,152.0,26.12472222222222,23.08266666666661,9636.0,-144.0,-365.0,148.0,75.0
2017-10-13 10:57:00,maintenance,AESO,The AESO is doing planned system maintenance today at 11:10am MDT for approximately 20 minutes. ADaMS will be unavailable for the duration of the outage and dispatches will be via phone. If ETS is dropped  log back in.,21.45,NO,21.45,0.0,2017-10-13 10:57:00,0.0,20.43,4.7552447552447585,2017-10-13 11:02:00,5.0,24.230555555555515,20.52688888888883,9714.0,-158.0,-376.0,142.0,75.0
2017-10-13 19:56:00,offline,Keephills 2,Keephills 2 off line,27.77,YES,992.0,3472.200216060497,2017-10-13 20:03:00,7.0,20.43,26.431400792221826,2017-10-13 22:40:00,164.0,21.05094444444442,94.77377777777794,9650.0,241.0,-1.0,145.0,100.0
2017-10-16 05:38:00,online,Keephills 2,Keephills 2 online.,18.29,NO,18.5,1.1481683980317126,2017-10-16 06:41:00,63.0,18.29,0.0,2017-10-16 05:38:00,0.0,16.07650000000005,18.39844444444444,8531.0,141.0,125.0,11.0,0.0
2017-10-16 08:30:00,offline,Path 2,Path 2 out of service.,18.5,NO,18.51,0.0540540540540535,2017-10-16 09:22:00,52.0,18.29,1.1351351351351346,2017-10-16 09:54:00,84.0,18.3891111111111,18.41049999999997,9637.0,84.0,80.0,3.0,0.0
2017-10-16 16:45:00,offline,Path 83,Path 83 out of service,18.28,NO,18.39,0.6017505470459428,2017-10-16 18:50:00,125.0,16.01,12.417943107221008,2017-10-16 17:18:00,33.0,18.28288888888895,18.192388888888843,9652.0,37.0,137.0,-99.0,0.0
2017-10-16 17:47:00,other,Path 83,Path 83 returned to service,18.29,NO,18.39,0.5467468562055933,2017-10-16 18:50:00,63.0,18.28,0.054674685620548225,2017-10-16 19:50:00,123.0,18.162777777777787,18.310722222222303,9644.0,117.0,122.0,-6.0,0.0
2017-10-16 20:46:00,offline,Sundance 3,Sundance 3 off line.,18.28,NO,18.28,0.0,2017-10-16 20:46:00,0.0,15.41,15.700218818380751,2017-10-16 21:25:00,39.0,18.310777777777858,16.043277777777753,9589.0,118.0,136.0,-17.0,0.0
2017-10-17 09:50:00,maintenance,AESO,The AESO is doing planned system maintenance today at 10:10am MDT for approximately 20 minutes. ADaMS will be unavailable for the duration of the outage and dispatches will be via phone.,18.28,NO,18.5,1.2035010940919078,2017-10-17 12:46:00,176.0,15.41,15.700218818380751,2017-10-17 10:30:00,40.0,18.246055555555557,17.172611111111095,9473.0,103.0,199.0,-96.0,0.0
2017-10-17 16:18:00,maintenance,AESO,The AESO is doing planned system maintenance today at 4:20pm MDT for approximately 20 minutes. ADaMS will be unavailable for the duration of the outage and dispatches will be via phone.,18.28,NO,20.43,11.761487964989058,2017-10-17 18:30:00,132.0,18.28,0.0,2017-10-17 16:18:00,0.0,27.373111111111125,18.694611111111108,9476.0,-314.0,-153.0,-149.0,0.0
2017-10-17 17:14:00,offline,Path 1,Path 1 and Path 83 out of service,18.29,NO,20.43,11.70038272279934,2017-10-17 18:30:00,76.0,18.29,0.0,2017-10-17 17:14:00,0.0,18.907555555555632,18.726222222222283,9341.0,10.0,38.0,-28.0,0.0
2017-10-17 17:27:00,online,Path 1,Path 1 in service,18.39,NO,20.43,11.092985318107672,2017-10-17 18:30:00,63.0,18.29,0.5437737901033302,2017-10-17 17:43:00,16.0,18.705111111111158,18.724000000000046,9341.0,10.0,38.0,-28.0,0.0
2017-10-17 17:46:00,online,Path 83,Path 83 in service,18.29,NO,20.43,11.70038272279934,2017-10-17 18:30:00,44.0,18.28,0.054674685620548225,2017-10-17 20:39:00,173.0,18.596666666666668,18.714722222222246,9341.0,10.0,38.0,-28.0,0.0
2017-10-17 18:00:00,offline,line 2,Sheerness 2 off line,18.29,NO,20.43,11.70038272279934,2017-10-17 18:30:00,30.0,18.28,0.054674685620548225,2017-10-17 20:39:00,159.0,18.431944444444415,18.71394444444446,9287.0,92.0,94.0,-8.0,0.0
2017-10-19 03:03:00,offline,Keephills 2,Keephills 2 off line,18.21,NO,18.29,0.43931905546401584,2017-10-19 05:25:00,142.0,15.66,14.003294892915985,2017-10-19 03:21:00,18.0,15.612222222222208,17.37199999999999,8142.0,152.0,165.0,-13.0,0.0
2017-10-19 10:59:00,maintenance,AESO,The AESO is doing planned system maintenance today at 11:10am MDT for approximately 20 minutes. ADaMS will be unavailable for the duration of the outage and dispatches will be via phone.,22.75,NO,27.77,22.065934065934066,2017-10-19 11:47:00,48.0,20.55,9.67032967032967,2017-10-19 13:11:00,132.0,21.487222222222186,24.803444444444448,9497.0,-43.0,-56.0,12.0,0.0
2017-10-19 13:57:00,maintenance,AESO,The AESO is doing planned system maintenance today at 2:10pm MDT for approximately 20 minutes. ADaMS will be unavailable for the duration of the outage and System Controllers will dispatch via phone.,22.75,NO,27.77,22.065934065934066,2017-10-19 15:28:00,91.0,20.44,10.153846153846146,2017-10-19 14:29:00,32.0,24.803444444444448,22.29977777777779,9556.0,67.0,61.0,6.0,0.0
2017-10-19 16:57:00,maintenance,AESO,The AESO is doing planned system maintenance today at 17:10 pm MDT for approximately 20 minutes. ADaMS and ETS will be unavailable for the duration of the outage and System Controllers will dispatch via phone.,27.77,YES,999.0,3497.4072740367305,2017-10-19 17:58:00,61.0,20.44,26.395390709398626,2017-10-19 19:51:00,174.0,22.29977777777779,507.3778333333338,9514.0,-30.0,-43.0,10.0,0.0
2017-10-19 18:37:00,online,Sheerness 2,Sheerness #2 Online.,999.0,YES,999.0,0.0,2017-10-19 18:37:00,0.0,20.43,97.95495495495496,2017-10-19 19:57:00,80.0,277.0061111111111,252.1965000000003,9413.0,238.0,173.0,62.0,0.0
2017-10-20 10:57:00,maintenance,AESO,The AESO is doing planned system maintenance today at 11:10 am MDT for approximately 20 minutes. ADaMS and ETS will be unavailable for the duration of the outage and dispatches will be via phone.,20.38,NO,20.43,0.2453385672227748,2017-10-20 11:25:00,28.0,18.39,9.76447497546613,2017-10-20 13:26:00,149.0,20.81261111111108,19.147833333333313,9581.0,-171.0,-166.0,-4.0,0.0
